match_id,date,team1,team2,venue,team1_winrate,team2_winrate,team1_form5,team2_form5,team1_form10,team2_form10,h2h_team1,team1_matches,team2_matches,venue_team1_wr,both_have_history,team1_won
1317482,2022-10-05,West Indies,Australia,Carrara Oval,0.44541484716157204,0.62890625,0.4,0.6,0.3,0.8,0.4230769230769231,229,256,0.5,1,0
1335795,2022-10-06,Bangladesh,Malaysia,Sylhet International Cricket Stadium,0.4067796610169492,0.4782608695652174,0.8,0.4,0.8,0.7,1.0,177,69,0.0,1,1
1335794,2022-10-06,Pakistan,Thailand,Sylhet International Cricket Stadium,0.5471014492753623,0.4166666666666667,0.6,0.0,0.5,0.1,1.0,276,48,0.5,1,0
1334419,2022-10-06,West Indies,New Zealand,"Sir Vivian Richards Stadium, North Sound, Antigua",0.4434782608695652,0.5579399141630901,0.4,0.6,0.2,0.6,0.2916666666666667,230,233,0.5714285714285714,1,0
1335797,2022-10-07,Pakistan,India,Sylhet International Cricket Stadium,0.5451263537906137,0.6127819548872181,0.4,0.8,0.5,0.7,0.2631578947368421,277,266,0.0,1,1
1335796,2022-10-07,Thailand,United Arab Emirates,Sylhet International Cricket Stadium,0.42857142857142855,0.5869565217391305,0.2,0.2,0.2,0.3,1.0,49,92,1.0,1,1
1322334,2022-10-07,Pakistan,Bangladesh,"Hagley Oval, Christchurch",0.5467625899280576,0.4101123595505618,0.6,0.8,0.6,0.9,0.8636363636363636,278,178,0.5,1,1
1317483,2022-10-07,Australia,West Indies,"Brisbane Cricket Ground, Woolloongabba, Brisbane",0.6303501945525292,0.44155844155844154,0.6,0.2,0.8,0.2,0.5925925925925926,257,231,0.5,1,1
1335798,2022-10-08,Sri Lanka,Malaysia,Sylhet International Cricket Stadium,0.3938053097345133,0.4714285714285714,0.8,0.2,0.6,0.6,1.0,226,70,1.0,1,1
1322335,2022-10-08,New Zealand,Pakistan,"Hagley Oval, Christchurch",0.5598290598290598,0.5483870967741935,0.6,0.6,0.7,0.6,0.5161290322580645,234,279,0.5,1,0
1335799,2022-10-08,India,Bangladesh,Sylhet International Cricket Stadium,0.6104868913857678,0.40782122905027934,0.6,0.6,0.7,0.8,0.8125,267,179,0.0,1,1
1335800,2022-10-09,Thailand,Malaysia,Sylhet International Cricket Stadium,0.44,0.4647887323943662,0.4,0.0,0.3,0.5,0.2857142857142857,50,71,1.0,1,1
1322336,2022-10-09,Bangladesh,New Zealand,"Hagley Oval, Christchurch",0.40555555555555556,0.5574468085106383,0.4,0.6,0.7,0.6,0.1875,180,235,0.0,1,0
1317486,2022-10-09,England,Australia,Perth Stadium,0.625,0.6317829457364341,0.6,0.6,0.6,0.8,0.4444444444444444,264,258,0.5,1,1
1335801,2022-10-09,Pakistan,United Arab Emirates,Sylhet International Cricket Stadium,0.55,0.5806451612903226,0.8,0.2,0.7,0.3,1.0,280,93,0.5,1,1
1333931,2022-10-10,Japan,Indonesia,Sano International Cricket Ground,0.5,0.6666666666666666,0.6,0.6666666666666666,0.5,0.6666666666666666,0.0,6,3,0.5,1,1
1335802,2022-10-10,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,0.3964757709251101,0.40331491712707185,0.8,0.2,0.7,0.6,0.6666666666666666,227,181,1.0,1,1
1335803,2022-10-10,Thailand,India,Sylhet International Cricket Stadium,0.45098039215686275,0.6119402985074627,0.6,0.6,0.4,0.8,0.0,51,268,1.0,1,0
1335805,2022-10-11,Sri Lanka,Pakistan,Sylhet International Cricket Stadium,0.3991228070175439,0.5516014234875445,0.8,0.8,0.8,0.7,0.375,228,281,1.0,1,0
1322337,2022-10-11,Pakistan,New Zealand,"Hagley Oval, Christchurch",0.5531914893617021,0.559322033898305,1.0,0.8,0.7,0.7,0.5,282,236,1.0,1,0
1333932,2022-10-11,Japan,Indonesia,Sano International Cricket Ground,0.5714285714285714,0.5,0.6,0.5,0.5714285714285714,0.5,0.5,7,4,1.0,1,0
1317487,2022-10-12,England,Australia,"Manuka Oval, Canberra",0.6264150943396226,0.6293436293436293,0.6,0.4,0.6,0.7,0.45652173913043476,265,259,0.5,1,1
1322338,2022-10-12,New Zealand,Bangladesh,"Hagley Oval, Christchurch",0.5611814345991561,0.4010989010989011,0.8,0.2,0.7,0.5,0.8235294117647058,237,182,0.6666666666666666,1,1
1322339,2022-10-13,Bangladesh,Pakistan,"Hagley Oval, Christchurch",0.3989071038251366,0.5512367491166078,0.0,0.8,0.4,0.7,0.13043478260869565,183,283,0.0,1,0
1335806,2022-10-13,India,Thailand,Sylhet International Cricket Stadium,0.6133828996282528,0.4423076923076923,0.6,0.6,0.8,0.4,1.0,269,52,0.6666666666666666,1,1
1335807,2022-10-13,Sri Lanka,Pakistan,Sylhet International Cricket Stadium,0.39737991266375544,0.5528169014084507,0.8,0.8,0.8,0.7,0.36363636363636365,229,284,0.75,1,1
1322340,2022-10-14,New Zealand,Pakistan,"Hagley Oval, Christchurch",0.5630252100840336,0.5508771929824562,0.8,0.6,0.7,0.7,0.5151515151515151,238,285,0.75,1,0
1335808,2022-10-15,Sri Lanka,India,Sylhet International Cricket Stadium,0.4,0.6148148148148148,0.8,0.6,0.8,0.8,0.2777777777777778,230,270,0.8,1,0
1336951,2022-10-15,Indonesia,South Korea,Sano International Cricket Ground,0.6,0.0,0.6,0.0,0.6,0.0,0.5,5,2,0.5,1,1
1336952,2022-10-15,Japan,South Korea,Sano International Cricket Ground,0.5,0.0,0.6,0.0,0.5,0.0,1.0,8,3,0.5,1,1
1298135,2022-10-16,Namibia,Sri Lanka,"GMHBA Stadium, South Geelong, Victoria",0.6666666666666666,0.39826839826839827,0.4,0.6,0.4,0.7,0.0,72,231,0.5,1,1
1336953,2022-10-16,Indonesia,Japan,Sano International Cricket Ground,0.6666666666666666,0.5555555555555556,0.8,0.8,0.6666666666666666,0.5555555555555556,0.6666666666666666,6,9,0.6666666666666666,1,0
1298136,2022-10-16,United Arab Emirates,Netherlands,"GMHBA Stadium, South Geelong, Victoria",0.574468085106383,0.5,0.2,0.4,0.3,0.6,0.42857142857142855,94,96,0.5,1,0
1298138,2022-10-17,Zimbabwe,Ireland,"Bellerive Oval, Hobart",0.4444444444444444,0.4409937888198758,0.6,0.6,0.7,0.5,0.3333333333333333,117,161,0.5,1,1
1298137,2022-10-17,Scotland,West Indies,"Bellerive Oval, Hobart",0.5053763440860215,0.4396551724137931,0.4,0.0,0.2,0.2,0.5,93,232,0.5,1,1
1336956,2022-10-18,South Korea,Indonesia,Sano International Cricket Ground,0.0,0.5714285714285714,0.0,0.6,0.0,0.5714285714285714,0.0,4,7,0.0,1,0
1336955,2022-10-18,Japan,Indonesia,Sano International Cricket Ground,0.6,0.625,0.8,0.6,0.6,0.625,0.5,10,8,0.75,1,0
1298139,2022-10-18,Namibia,Netherlands,"GMHBA Stadium, South Geelong, Victoria",0.6712328767123288,0.5051546391752577,0.4,0.4,0.5,0.6,0.2857142857142857,73,97,1.0,1,0
1298140,2022-10-18,Sri Lanka,United Arab Emirates,"GMHBA Stadium, South Geelong, Victoria",0.39655172413793105,0.5684210526315789,0.4,0.2,0.6,0.2,1.0,232,95,0.0,1,1
1298141,2022-10-19,Scotland,Ireland,"Bellerive Oval, Hobart",0.5106382978723404,0.4382716049382716,0.4,0.6,0.3,0.5,0.2777777777777778,94,162,1.0,1,0
1298142,2022-10-19,West Indies,Zimbabwe,"Bellerive Oval, Hobart",0.43776824034334766,0.4491525423728814,0.0,0.6,0.2,0.7,0.6666666666666666,233,118,0.0,1,1
1298144,2022-10-20,United Arab Emirates,Namibia,"GMHBA Stadium, South Geelong, Victoria",0.5625,0.6621621621621622,0.2,0.4,0.2,0.5,0.5,96,74,0.0,1,1
1298143,2022-10-20,Sri Lanka,Netherlands,"GMHBA Stadium, South Geelong, Victoria",0.39914163090128757,0.5102040816326531,0.4,0.4,0.6,0.7,1.0,233,98,0.5,1,1
1298146,2022-10-21,Scotland,Zimbabwe,"Bellerive Oval, Hobart",0.5052631578947369,0.44537815126050423,0.4,0.4,0.3,0.6,0.25,95,119,0.5,1,0
1298145,2022-10-21,West Indies,Ireland,"Bellerive Oval, Hobart",0.44017094017094016,0.44171779141104295,0.2,0.6,0.3,0.6,0.75,234,163,0.5,1,0
1298147,2022-10-22,New Zealand,Australia,Sydney Cricket Ground,0.5606694560669456,0.6269230769230769,0.6,0.4,0.6,0.6,0.3125,239,260,0.0,1,1
1298149,2022-10-23,Ireland,Sri Lanka,"Bellerive Oval, Hobart",0.4451219512195122,0.4017094017094017,0.6,0.6,0.7,0.7,0.0,164,234,0.6666666666666666,1,0
1298150,2022-10-23,Pakistan,India,Melbourne Cricket Ground,0.5524475524475524,0.6162361623616236,0.6,0.8,0.7,0.8,0.3,286,271,0.0,1,0
1298151,2022-10-24,Bangladesh,Netherlands,"Bellerive Oval, Hobart",0.3967391304347826,0.5050505050505051,0.0,0.4,0.3,0.6,0.75,184,99,0.5,1,1
1298153,2022-10-25,Sri Lanka,Australia,Perth Stadium,0.40425531914893614,0.6245210727969349,0.6,0.4,0.7,0.5,0.3333333333333333,235,261,0.5,1,0
1298154,2022-10-26,Ireland,England,Melbourne Cricket Ground,0.44242424242424244,0.6278195488721805,0.4,0.8,0.6,0.7,0.5,165,266,0.5,1,1
1298158,2022-10-27,Zimbabwe,Pakistan,Perth Stadium,0.45,0.5505226480836237,0.6,0.4,0.7,0.7,0.0625,120,287,0.5,1,1
1298157,2022-10-27,India,Netherlands,Sydney Cricket Ground,0.6176470588235294,0.5,1.0,0.4,0.8,0.5,0.5,272,100,0.6,1,1
1298156,2022-10-27,South Africa,Bangladesh,Sydney Cricket Ground,0.5352697095435685,0.4,0.6,0.2,0.6,0.3,1.0,241,185,0.0,1,1
1336979,2022-10-27,Japan,Hong Kong,Kaizuka Cricket Ground,0.5454545454545454,0.4057971014492754,0.6,0.6,0.6,0.5,1.0,11,69,0.5,1,0
1336980,2022-10-28,Japan,Hong Kong,Kaizuka Cricket Ground,0.5,0.4142857142857143,0.4,0.6,0.5,0.6,0.5,12,70,0.0,1,0
1298161,2022-10-29,New Zealand,Sri Lanka,Sydney Cricket Ground,0.5625,0.4025423728813559,0.8,0.6,0.7,0.6,0.6818181818181818,240,236,0.3333333333333333,1,1
1336981,2022-10-29,Hong Kong,Japan,Kaizuka Cricket Ground,0.4225352112676056,0.46153846153846156,0.6,0.4,0.7,0.5,0.6666666666666666,71,13,1.0,1,1
1298162,2022-10-30,Bangladesh,Zimbabwe,"Brisbane Cricket Ground, Woolloongabba, Brisbane",0.3978494623655914,0.45454545454545453,0.2,0.8,0.2,0.7,0.6111111111111112,186,121,0.5,1,1
1298164,2022-10-30,India,South Africa,Perth Stadium,0.6190476190476191,0.5371900826446281,1.0,0.6,0.8,0.6,0.6060606060606061,273,242,0.5,1,0
1298163,2022-10-30,Netherlands,Pakistan,Perth Stadium,0.49504950495049505,0.5486111111111112,0.4,0.4,0.4,0.6,0.0,101,288,0.5,1,0
1298165,2022-10-31,Australia,Ireland,"Brisbane Cricket Ground, Woolloongabba, Brisbane",0.6259541984732825,0.4457831325301205,0.4,0.6,0.5,0.6,1.0,262,166,1.0,1,1
1298167,2022-11-01,England,New Zealand,"Brisbane Cricket Ground, Woolloongabba, Brisbane",0.6254681647940075,0.5643153526970954,0.8,0.8,0.6,0.8,0.7142857142857143,267,241,0.5,1,1
1298169,2022-11-02,India,Bangladesh,Adelaide Oval,0.6167883211678832,0.40106951871657753,0.8,0.4,0.7,0.3,0.8235294117647058,274,187,1.0,1,1
1298168,2022-11-02,Zimbabwe,Netherlands,Adelaide Oval,0.45081967213114754,0.49019607843137253,0.6,0.2,0.6,0.3,0.6666666666666666,122,102,0.5,1,0
1298170,2022-11-03,Pakistan,South Africa,Sydney Cricket Ground,0.5501730103806228,0.5390946502057613,0.4,0.6,0.6,0.7,0.5294117647058824,289,243,0.5,1,1
1339205,2022-11-04,Italy,Germany,"Desert Springs Cricket Ground, Almeria",0.6428571428571429,0.5882352941176471,1.0,0.2,0.7,0.4,0.6666666666666666,14,51,0.5,1,0
1339206,2022-11-04,Italy,Germany,"Desert Springs Cricket Ground, Almeria",0.6,0.5961538461538461,0.8,0.4,0.6,0.5,0.5,15,52,0.42857142857142855,1,0
1298171,2022-11-04,New Zealand,Ireland,Adelaide Oval,0.5619834710743802,0.4431137724550898,0.6,0.6,0.7,0.6,1.0,242,167,1.0,1,1
1339207,2022-11-05,Italy,Spain,"Desert Springs Cricket Ground, Almeria",0.5625,0.7058823529411765,0.6,0.4,0.6,0.7,0.5,16,17,0.375,1,0
1339208,2022-11-05,Germany,Spain,"Desert Springs Cricket Ground, Almeria",0.6037735849056604,0.7222222222222222,0.6,0.6,0.6,0.7,0.4,53,18,0.5454545454545454,1,1
1298173,2022-11-05,Sri Lanka,England,Sydney Cricket Ground,0.4008438818565401,0.6268656716417911,0.6,0.8,0.5,0.6,0.2222222222222222,237,268,0.0,1,0
1298175,2022-11-06,Bangladesh,Pakistan,Adelaide Oval,0.39893617021276595,0.5517241379310345,0.4,0.6,0.2,0.6,0.125,188,290,0.0,1,0
1298174,2022-11-06,Netherlands,South Africa,Adelaide Oval,0.49514563106796117,0.5368852459016393,0.2,0.6,0.3,0.6,0.0,103,244,1.0,1,1
1298176,2022-11-06,India,Zimbabwe,Melbourne Cricket Ground,0.6181818181818182,0.44715447154471544,0.8,0.4,0.7,0.5,0.7142857142857143,275,123,0.6666666666666666,1,1
1339210,2022-11-06,Italy,Spain,"Desert Springs Cricket Ground, Almeria",0.5294117647058824,0.6842105263157895,0.4,0.4,0.6,0.6,0.0,17,19,0.3333333333333333,1,1
1339209,2022-11-06,Spain,Germany,"Desert Springs Cricket Ground, Almeria",0.65,0.6111111111111112,0.2,0.8,0.5,0.6,0.5,20,54,0.6,1,1
1298177,2022-11-09,New Zealand,Pakistan,Sydney Cricket Ground,0.5637860082304527,0.5532646048109966,0.6,0.6,0.7,0.6,0.5,243,291,0.5,1,0
1298178,2022-11-10,India,England,Adelaide Oval,0.6195652173913043,0.6282527881040892,0.8,0.8,0.8,0.7,0.3953488372093023,276,269,1.0,1,0
1308236,2022-11-12,Pakistan,Ireland,"Gaddafi Stadium, Lahore",0.5547945205479452,0.44047619047619047,0.8,0.4,0.6,0.5,0.8571428571428571,292,168,0.25,1,0
1298179,2022-11-13,Pakistan,England,Melbourne Cricket Ground,0.552901023890785,0.6296296296296297,0.8,0.8,0.6,0.7,0.2564102564102564,293,270,0.0,1,0
1339555,2022-11-13,Spain,Norway,"Desert Springs Cricket Ground, Almeria",0.6666666666666666,0.2777777777777778,0.4,0.4,0.5,0.3,1.0,21,18,0.6363636363636364,1,1
1339558,2022-11-14,Spain,Sweden,"Desert Springs Cricket Ground, Almeria",0.6818181818181818,0.4375,0.6,0.6,0.5,0.4,0.5,22,16,0.6666666666666666,1,1
1344782,2022-11-14,Saudi Arabia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.125,0.42857142857142855,0.0,0.4,0.125,0.4,0.0,8,49,0.0,1,0
1308237,2022-11-14,Ireland,Pakistan,"Gaddafi Stadium, Lahore",0.4437869822485207,0.5510204081632653,0.4,0.6,0.5,0.5,0.25,169,294,1.0,1,0
1344783,2022-11-14,Bahrain,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.4,0.4838709677419355,0.0,0.6,0.2,0.7,0.0,20,31,0.16666666666666666,1,0
1344784,2022-11-15,Canada,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.5,0.1111111111111111,0.6,0.0,0.8,0.1111111111111111,0.5,32,9,0.6,1,1
1344785,2022-11-15,Oman,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.44,0.38095238095238093,0.4,0.0,0.4,0.2,0.5,50,21,0.45454545454545453,1,0
1308238,2022-11-16,Ireland,Pakistan,"Gaddafi Stadium, Lahore",0.4411764705882353,0.5525423728813559,0.4,0.6,0.4,0.6,0.2222222222222222,170,295,0.5,1,1
1344787,2022-11-16,Canada,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.5151515151515151,0.43137254901960786,0.8,0.2,0.8,0.4,0.0,33,51,0.6666666666666666,1,1
1344786,2022-11-16,Bahrain,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.4090909090909091,0.1,0.2,0.0,0.2,0.1,1.0,22,10,0.25,1,1
1344789,2022-11-17,Canada,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.5294117647058824,0.43478260869565216,1.0,0.4,0.8,0.2,1.0,34,23,0.7142857142857143,1,0
1344788,2022-11-17,Saudi Arabia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.09090909090909091,0.4230769230769231,0.0,0.2,0.1,0.4,0.0,11,52,0.0,1,0
1343740,2022-11-17,Botswana,Rwanda,Gahanga International Cricket Stadium. Rwanda,0.2727272727272727,0.4642857142857143,0.4,0.4,0.4,0.4,0.0,33,28,0.375,1,0
1343741,2022-11-17,Lesotho,Mali,Integrated Polytechnic Regional Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,1,0.0,1,1
1343744,2022-11-18,Rwanda,St Helena,Gahanga International Cricket Stadium. Rwanda,0.4827586206896552,0.5,0.6,0.5,0.5,0.5,0.5,29,0,0.5,0,1
1343745,2022-11-18,Lesotho,Botswana,Integrated Polytechnic Regional Centre,0.1111111111111111,0.2647058823529412,0.2,0.4,0.1111111111111111,0.3,0.0,9,34,0.3333333333333333,1,0
1344791,2022-11-19,Oman,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.4339622641509434,0.4583333333333333,0.4,0.6,0.4,0.3,0.0,53,24,0.44,1,1
1344790,2022-11-19,Canada,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.5142857142857142,0.08333333333333333,0.8,0.0,0.7,0.0,1.0,35,12,0.625,1,1
1344792,2022-11-20,Oman,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.4444444444444444,0.5277777777777778,0.6,0.8,0.5,0.7,0.6666666666666666,54,36,0.46153846153846156,1,0
1343750,2022-11-20,Rwanda,Kenya,Gahanga International Cricket Stadium. Rwanda,0.5,0.4642857142857143,0.8,0.4,0.6,0.4,0.0,30,56,0.5238095238095238,1,0
1344793,2022-11-20,Bahrain,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.44,0.07692307692307693,0.6,0.0,0.3,0.0,1.0,25,13,0.36363636363636365,1,0
1322276,2022-11-20,India,New Zealand,"Bay Oval, Mount Maunganui",0.6173285198555957,0.5614754098360656,0.6,0.6,0.8,0.6,0.44,277,244,0.5,1,1
1343749,2022-11-20,Mali,Kenya,Integrated Polytechnic Regional Centre,0.0,0.47368421052631576,0.0,0.4,0.0,0.4,0.5,2,57,0.0,1,0
1344795,2022-11-21,Oman,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.43636363636363634,0.5405405405405406,0.4,0.8,0.4,0.7,0.5,55,37,0.4444444444444444,1,0
1344794,2022-11-21,Saudi Arabia,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.14285714285714285,0.4230769230769231,0.2,0.6,0.1,0.3,0.25,14,26,0.14285714285714285,1,1
1343753,2022-11-21,Kenya,Lesotho,Integrated Polytechnic Regional Centre,0.4827586206896552,0.1,0.6,0.2,0.4,0.1,0.5,58,10,0.8333333333333334,1,1
1343757,2022-11-22,St Helena,Lesotho,Integrated Polytechnic Regional Centre,0.0,0.09090909090909091,0.0,0.2,0.0,0.1,0.5,1,11,0.5,1,1
1343756,2022-11-22,Mali,Botswana,Gahanga International Cricket Stadium. Rwanda,0.0,0.2857142857142857,0.0,0.6,0.0,0.3,0.5,3,35,0.0,1,0
1343760,2022-11-24,St Helena,Malawi,Gahanga International Cricket Stadium. Rwanda,0.5,0.4444444444444444,0.5,0.6,0.5,0.4444444444444444,0.5,2,9,0.0,1,0
1343761,2022-11-24,Rwanda,Seychelles,Integrated Polytechnic Regional Centre,0.4838709677419355,0.4,0.6,0.4,0.6,0.4,0.5,31,5,0.5,1,1
1343762,2022-11-24,Botswana,Kenya,Gahanga International Cricket Stadium. Rwanda,0.3055555555555556,0.4915254237288136,0.6,0.8,0.4,0.5,0.0,36,59,0.4,1,0
1343763,2022-11-24,Mali,Rwanda,Integrated Polytechnic Regional Centre,0.0,0.5,0.0,0.8,0.0,0.6,0.0,4,32,0.0,1,0
1343764,2022-11-25,Seychelles,Kenya,Gahanga International Cricket Stadium. Rwanda,0.3333333333333333,0.5,0.4,0.8,0.3333333333333333,0.6,0.5,6,60,0.5,1,0
1344507,2022-11-29,Netherlands,Thailand,Royal Chiangmai Golf Club,0.5,0.4339622641509434,0.4,0.6,0.4,0.3,0.0,104,53,0.5,1,0
1344508,2022-11-30,Thailand,Netherlands,Royal Chiangmai Golf Club,0.4444444444444444,0.49523809523809526,0.6,0.4,0.4,0.4,1.0,54,105,1.0,1,0
1343770,2022-12-01,Mozambique,Nigeria,Gahanga International Cricket Stadium. Rwanda,0.17647058823529413,0.325,0.0,0.6,0.2,0.3,0.0,17,40,0.25,1,0
1343771,2022-12-01,Gambia,Eswatini,Integrated Polytechnic Regional Centre,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0,5,0.5,0,0
1343768,2022-12-01,Sierra Leone,Tanzania,Gahanga International Cricket Stadium. Rwanda,0.3684210526315789,0.7777777777777778,0.4,0.8,0.4,0.8,0.0,19,27,0.5,1,0
1344509,2022-12-02,Netherlands,Thailand,Royal Chiangmai Golf Club,0.5,0.43636363636363634,0.6,0.4,0.5,0.4,0.3333333333333333,106,55,0.5,1,0
1343773,2022-12-02,Ghana,Mozambique,Integrated Polytechnic Regional Centre,0.4375,0.16666666666666666,0.4,0.0,0.6,0.2,1.0,16,18,1.0,1,0
1343774,2022-12-02,Cameroon,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,0.0,0.35,0.0,0.4,0.0,0.3,0.0,6,20,0.0,1,0
1343772,2022-12-02,Sierra Leone,Nigeria,Gahanga International Cricket Stadium. Rwanda,0.38095238095238093,0.34146341463414637,0.6,0.8,0.3,0.4,0.16666666666666666,21,41,0.5,1,0
1344619,2022-12-02,New Zealand,Bangladesh,"Hagley Oval, Christchurch",0.5591836734693878,0.3968253968253968,0.4,0.4,0.6,0.2,0.8333333333333334,245,189,0.6,1,1
1343775,2022-12-02,Eswatini,Mozambique,Integrated Polytechnic Regional Centre,0.16666666666666666,0.21052631578947367,0.2,0.2,0.16666666666666666,0.3,0.0,6,19,1.0,1,0
1344510,2022-12-03,Thailand,Netherlands,Royal Chiangmai Golf Club,0.44642857142857145,0.4953271028037383,0.4,0.6,0.5,0.4,0.75,56,107,0.6666666666666666,1,1
1343776,2022-12-04,Cameroon,Mozambique,Gahanga International Cricket Stadium. Rwanda,0.0,0.25,0.0,0.4,0.0,0.3,0.0,7,20,0.0,1,0
1343777,2022-12-04,Nigeria,Eswatini,Integrated Polytechnic Regional Centre,0.35714285714285715,0.14285714285714285,0.8,0.2,0.5,0.14285714285714285,0.5,42,7,0.3333333333333333,1,1
1343778,2022-12-04,Ghana,Tanzania,Gahanga International Cricket Stadium. Rwanda,0.4117647058823529,0.7857142857142857,0.2,0.8,0.6,0.9,0.5,17,28,0.625,1,0
1344620,2022-12-04,New Zealand,Bangladesh,"University Oval, Dunedin",0.5609756097560976,0.39473684210526316,0.4,0.2,0.6,0.2,0.8421052631578947,246,190,0.5,1,1
1343783,2022-12-05,Ghana,Sierra Leone,Integrated Polytechnic Regional Centre,0.3888888888888889,0.36363636363636365,0.2,0.6,0.5,0.3,0.5,18,22,0.5,1,0
1343780,2022-12-05,Mozambique,Tanzania,Gahanga International Cricket Stadium. Rwanda,0.2857142857142857,0.7931034482758621,0.6,0.8,0.4,0.9,0.0,21,29,0.3333333333333333,1,0
1343781,2022-12-05,Sierra Leone,Eswatini,Integrated Polytechnic Regional Centre,0.391304347826087,0.125,0.6,0.2,0.4,0.125,0.5,23,8,1.0,1,1
1343782,2022-12-05,Cameroon,Nigeria,Gahanga International Cricket Stadium. Rwanda,0.0,0.37209302325581395,0.0,0.8,0.0,0.6,0.5,8,43,0.0,1,0
1343784,2022-12-06,Tanzania,Eswatini,Gahanga International Cricket Stadium. Rwanda,0.8,0.1111111111111111,0.8,0.2,0.9,0.1111111111111111,1.0,30,9,0.7857142857142857,1,1
1343785,2022-12-06,Gambia,Sierra Leone,Integrated Polytechnic Regional Centre,0.0,0.4166666666666667,0.0,0.6,0.0,0.5,0.5,1,24,0.0,1,0
1343786,2022-12-06,Gambia,Tanzania,Gahanga International Cricket Stadium. Rwanda,0.0,0.8064516129032258,0.0,0.8,0.0,0.9,0.5,2,31,0.5,1,0
1344621,2022-12-07,New Zealand,Bangladesh,"John Davies Oval, Queenstown",0.562753036437247,0.39267015706806285,0.6,0.2,0.6,0.2,0.85,247,191,1.0,1,1
1343788,2022-12-08,Ghana,Gambia,Gahanga International Cricket Stadium. Rwanda,0.3684210526315789,0.0,0.0,0.0,0.4,0.0,0.5,19,3,0.5555555555555556,1,1
1343791,2022-12-08,Mozambique,Gambia,Integrated Polytechnic Regional Centre,0.2727272727272727,0.0,0.6,0.0,0.3,0.0,0.5,22,4,1.0,1,1
1343794,2022-12-09,Ghana,Nigeria,Gahanga International Cricket Stadium. Rwanda,0.4,0.38636363636363635,0.2,0.8,0.4,0.7,0.0,20,44,0.6,1,0
1343793,2022-12-09,Gambia,Cameroon,Integrated Polytechnic Regional Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,9,0.0,1,1
1345424,2022-12-09,India,Australia,"Dr DY Patil Sports Academy, Mumbai",0.6187050359712231,0.6273764258555133,0.6,0.4,0.8,0.5,0.4634146341463415,278,263,0.5,1,0
1343795,2022-12-09,Tanzania,Cameroon,Integrated Polytechnic Regional Centre,0.8125,0.0,1.0,0.0,0.9,0.0,1.0,32,10,1.0,1,1
1343934,2022-12-11,West Indies,England,"Sir Vivian Richards Stadium, North Sound, Antigua",0.43829787234042555,0.6309963099630996,0.2,0.8,0.3,0.8,0.4358974358974359,235,271,0.5,1,0
1349124,2022-12-13,Tanzania,Rwanda,"Gahanga International Cricket Stadium, Rwanda",0.8181818181818182,0.5151515151515151,1.0,0.8,0.9,0.6,1.0,33,33,0.5,1,1
1349126,2022-12-14,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",0.5692307692307692,0.5,1.0,0.6,0.8,0.6,1.0,65,34,0.5,1,1
1345426,2022-12-14,Australia,India,"Brabourne Stadium, Mumbai",0.6287878787878788,0.6164874551971327,0.6,0.6,0.5,0.7,0.5476190476190477,264,279,0.5,1,1
1343935,2022-12-14,England,West Indies,"Kensington Oval, Bridgetown, Barbados",0.6323529411764706,0.4364406779661017,1.0,0.2,0.9,0.2,0.575,272,236,0.4,1,1
1349379,2022-12-15,Singapore,Qatar,"UKM-YSD Cricket Oval, Bangi",0.32432432432432434,0.4,0.0,0.4,0.0,0.4,0.5,37,20,0.0,1,0
1346539,2022-12-15,Qatar,Kenya,"Gymkhana Club Ground, Nairobi",0.42857142857142855,0.5081967213114754,0.6,1.0,0.5,0.7,0.5,21,61,0.5,1,0
1349128,2022-12-15,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",0.5757575757575758,0.4857142857142857,1.0,0.4,0.8,0.6,1.0,66,35,1.0,1,1
1349129,2022-12-15,Uganda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",0.582089552238806,0.8235294117647058,1.0,1.0,0.9,0.9,0.5,67,34,1.0,1,1
